# Rodrigues et al. UHE neutrino flux from all AGN classes, source
# Enu [GeV], Enu^2*phi_nue [GeV cm^{-2} s^{-1} sr^{-1}], Enu^2*phi_numu, Enu^2*phi_nutau, Enu^2*phi_nuebar, Enu^2*phi_numubar, Enu^2*phi_nutaubar
7.89946682e+05 2.64405917e-10 2.48708121e-10 2.31601313e-10 2.04004299e-10 2.31098810e-10 2.12346230e-10
8.49024277e+05 2.68316619e-10 2.52227864e-10 2.34890529e-10 2.07354344e-10 2.34626163e-10 2.15603549e-10
9.12520097e+05 2.71879692e-10 2.55486508e-10 2.37931804e-10 2.10177583e-10 2.37617440e-10 2.18364618e-10
9.80764567e+05 2.75196488e-10 2.58562151e-10 2.40799119e-10 2.12618260e-10 2.40220310e-10 2.20766078e-10
1.05411282e+06 2.78553759e-10 2.61674829e-10 2.43700998e-10 2.15087497e-10 2.42851835e-10 2.23194091e-10
1.13294656e+06 2.81952000e-10 2.64824990e-10 2.46637858e-10 2.17585630e-10 2.45512333e-10 2.25648953e-10
1.21767603e+06 2.85430945e-10 2.67967939e-10 2.49574060e-10 2.19685944e-10 2.47878794e-10 2.27824162e-10
1.30874213e+06 2.88980355e-10 2.71116890e-10 2.52520243e-10 2.21510259e-10 2.50043621e-10 2.29807380e-10
1.40661879e+06 2.92574139e-10 2.74303032e-10 2.55501391e-10 2.23349819e-10 2.52227418e-10 2.31807926e-10
1.51181532e+06 2.96212855e-10 2.77526807e-10 2.58517922e-10 2.25204753e-10 2.54430351e-10 2.33825952e-10
1.62487917e+06 3.00306006e-10 2.81003759e-10 2.61782914e-10 2.26896181e-10 2.56725570e-10 2.35911983e-10
1.74639871e+06 3.04731986e-10 2.84669665e-10 2.65232908e-10 2.28483039e-10 2.59091718e-10 2.38051729e-10
1.87700630e+06 3.09224712e-10 2.88384601e-10 2.68729562e-10 2.30083677e-10 2.61481440e-10 2.40212653e-10
2.01738162e+06 3.13785211e-10 2.92149242e-10 2.72273525e-10 2.31698228e-10 2.63894976e-10 2.42394972e-10
2.16825517e+06 3.19356781e-10 2.96706960e-10 2.76567527e-10 2.33631232e-10 2.66989767e-10 2.45183872e-10
2.33041206e+06 3.25643039e-10 3.01819960e-10 2.81387141e-10 2.35784501e-10 2.70550962e-10 2.48388206e-10
2.50469615e+06 3.32056387e-10 3.07023757e-10 2.86293401e-10 2.37967302e-10 2.74165971e-10 2.51640756e-10
2.69201439e+06 3.38599455e-10 3.12320016e-10 2.91287918e-10 2.40180084e-10 2.77835628e-10 2.54942267e-10
2.89334157e+06 3.47175854e-10 3.19469128e-10 2.98012197e-10 2.43439503e-10 2.82990163e-10 2.59590060e-10
3.10972537e+06 3.57173168e-10 3.27892479e-10 3.05927612e-10 2.47393587e-10 2.89147391e-10 2.65146126e-10
3.34229182e+06 3.67461903e-10 3.36540790e-10 3.14056095e-10 2.51430621e-10 2.95450587e-10 2.70833169e-10
3.59225117e+06 3.78050646e-10 3.45420149e-10 3.22403462e-10 2.55552549e-10 3.01903307e-10 2.76654374e-10
3.86090419e+06 3.92275808e-10 3.57771794e-10 3.33980510e-10 2.61644883e-10 3.10954437e-10 2.84840976e-10
4.14964891e+06 4.09087013e-10 3.72555831e-10 3.47822651e-10 2.69052758e-10 3.21787788e-10 2.94647515e-10
4.45998792e+06 4.26620246e-10 3.87952066e-10 3.62239762e-10 2.76699955e-10 3.33017105e-10 3.04810334e-10
4.79353621e+06 4.44906583e-10 4.03985908e-10 3.77255781e-10 2.84594876e-10 3.44657204e-10 3.15342726e-10
5.15202950e+06 4.68692959e-10 4.25225661e-10 3.97117274e-10 2.95495526e-10 3.60261876e-10 3.29484122e-10
5.53733337e+06 4.96586895e-10 4.50313058e-10 4.20562929e-10 3.08482777e-10 3.78709014e-10 3.46208363e-10
5.95145289e+06 5.26141132e-10 4.76880732e-10 4.45392978e-10 3.22084634e-10 3.98127500e-10 3.63808486e-10
6.39654308e+06 5.57454506e-10 5.05016036e-10 4.71689177e-10 3.36331830e-10 4.18569346e-10 3.82331240e-10
6.87492015e+06 5.95680159e-10 5.39481458e-10 5.03892608e-10 3.54492127e-10 4.44153170e-10 4.05535816e-10
7.38907352e+06 6.39481358e-10 5.79031435e-10 5.40842524e-10 3.75552423e-10 4.73693982e-10 4.32335637e-10
7.94167878e+06 6.86503369e-10 6.21480905e-10 5.80501977e-10 3.97917806e-10 5.05231611e-10 4.60938876e-10
8.53561163e+06 7.36983031e-10 6.67042439e-10 6.23069662e-10 4.21671994e-10 5.38902543e-10 4.91468423e-10
9.17396282e+06 7.94732224e-10 7.19051611e-10 6.71669942e-10 4.49782171e-10 5.78173882e-10 5.27103639e-10
9.86005426e+06 8.59017568e-10 7.76871578e-10 7.25705914e-10 4.81426635e-10 6.22205007e-10 5.67066656e-10
1.05974563e+07 9.28503217e-10 8.39341185e-10 7.84089339e-10 5.15346326e-10 6.69617669e-10 6.10088159e-10
1.13900063e+07 1.00360987e-09 9.06834355e-10 8.47170012e-10 5.51707976e-10 7.20673250e-10 6.56403931e-10
1.22418286e+07 1.08507343e-09 9.79843013e-10 9.15420616e-10 5.92156235e-10 7.76798000e-10 7.07350922e-10
1.31573559e+07 1.17330271e-09 1.05877789e-09 9.89221720e-10 6.36394904e-10 8.37932706e-10 7.62858003e-10
1.41413526e+07 1.26870710e-09 1.14407251e-09 1.06897351e-09 6.83970862e-10 9.03897121e-10 8.22739400e-10
1.51989393e+07 1.37187020e-09 1.23623935e-09 1.15515585e-09 7.35138138e-10 9.75074020e-10 8.87341080e-10
1.63356195e+07 1.47906834e-09 1.33173537e-09 1.24447236e-09 7.89252664e-10 1.04967613e-09 9.55084796e-10
1.75573085e+07 1.59239299e-09 1.43249321e-09 1.33872528e-09 8.46896615e-10 1.12885981e-09 1.02700301e-09
1.88703636e+07 1.71440274e-09 1.54087618e-09 1.44011853e-09 9.08766876e-10 1.21402590e-09 1.10434590e-09
2.02816180e+07 1.84576340e-09 1.65746150e-09 1.54919317e-09 9.75174445e-10 1.30562700e-09 1.18752325e-09
2.17984156e+07 1.97700321e-09 1.77338247e-09 1.65768930e-09 1.04233288e-09 1.39766505e-09 1.27112713e-09
2.34286496e+07 2.11257021e-09 1.89275602e-09 1.76944553e-09 1.11210121e-09 1.49300813e-09 1.35774677e-09
2.51808036e+07 2.25743855e-09 2.02016943e-09 1.88874031e-09 1.18654573e-09 1.59485861e-09 1.45027254e-09
2.70639957e+07 2.41224674e-09 2.15616450e-09 2.01608245e-09 1.26598027e-09 1.70366085e-09 1.54910737e-09
2.90880257e+07 2.56041920e-09 2.28522973e-09 2.13702154e-09 1.34272931e-09 1.80827223e-09 1.64416091e-09
3.12634264e+07 2.70965985e-09 2.41454268e-09 2.25824649e-09 1.42040059e-09 1.91389236e-09 1.74014352e-09
3.36015184e+07 2.86761172e-09 2.55118330e-09 2.38635821e-09 1.50256641e-09 2.02568258e-09 1.84173028e-09
3.61144689e+07 3.03478399e-09 2.69556741e-09 2.52174853e-09 1.58948694e-09 2.14400337e-09 1.94924845e-09
3.88153549e+07 3.18648719e-09 2.82479454e-09 2.64306861e-09 1.66910037e-09 2.25188834e-09 2.04730821e-09
4.17182316e+07 3.33467162e-09 2.94996644e-09 2.76066669e-09 1.74725900e-09 2.35754877e-09 2.14335881e-09
4.48382052e+07 3.48977255e-09 3.08070622e-09 2.88351804e-09 1.82907760e-09 2.46816690e-09 2.24391571e-09
4.81915117e+07 3.65211391e-09 3.21726253e-09 3.01185828e-09 1.91472757e-09 2.58397535e-09 2.34919033e-09
5.17956013e+07 3.78897381e-09 3.32985985e-09 3.11788678e-09 1.98778344e-09 2.68221237e-09 2.43851932e-09
5.56692292e+07 3.91723182e-09 3.43395384e-09 3.21602687e-09 2.05670519e-09 2.77459712e-09 2.52254165e-09
5.98325535e+07 4.04987303e-09 3.54133717e-09 3.31729080e-09 2.12801703e-09 2.87016413e-09 2.60945930e-09
6.43072395e+07 4.18704853e-09 3.65211497e-09 3.42177916e-09 2.20180185e-09 2.96902303e-09 2.69937204e-09
6.91165730e+07 4.28954002e-09 3.73142742e-09 3.49688194e-09 2.25793908e-09 3.04358277e-09 2.76721803e-09
7.42855812e+07 4.37912442e-09 3.79880854e-09 3.56085880e-09 2.30756142e-09 3.10912414e-09 2.82687657e-09
7.98411631e+07 4.47063528e-09 3.86745398e-09 3.62605294e-09 2.35827595e-09 3.17607780e-09 2.88782222e-09
8.58122292e+07 4.56411501e-09 3.93738843e-09 3.69248845e-09 2.41010674e-09 3.24447421e-09 2.95008276e-09
9.22298524e+07 4.61626849e-09 3.97084107e-09 3.72477723e-09 2.44023156e-09 3.28334189e-09 2.98550958e-09
9.91274291e+07 4.65303632e-09 3.99068140e-09 3.74432734e-09 2.46226764e-09 3.31119248e-09 3.01092550e-09
1.06540854e+08 4.69016218e-09 4.01067732e-09 3.76403554e-09 2.48450542e-09 3.33928082e-09 3.03655930e-09
1.14508705e+08 4.72764977e-09 4.03083032e-09 3.78390336e-09 2.50694677e-09 3.36760894e-09 3.06241287e-09
1.23072446e+08 4.72022595e-09 4.01191102e-09 3.76715518e-09 2.50480005e-09 3.36295945e-09 3.05827485e-09
1.32276642e+08 4.69710879e-09 3.97951766e-09 3.73776590e-09 2.49401236e-09 3.34674034e-09 3.04361381e-09
1.42169190e+08 4.67418030e-09 3.94745199e-09 3.70867082e-09 2.48327359e-09 3.33060083e-09 3.02902442e-09
1.52801571e+08 4.65143858e-09 3.91571050e-09 3.67986680e-09 2.47258349e-09 3.31454049e-09 3.01450634e-09
1.64229113e+08 4.58272593e-09 3.84414150e-09 3.61372593e-09 2.43553923e-09 3.26379679e-09 2.96841148e-09
1.76511285e+08 4.50000410e-09 3.76086330e-09 3.53657425e-09 2.39040967e-09 3.20245567e-09 2.91266616e-09
1.89712002e+08 4.41886906e-09 3.67947233e-09 3.46115124e-09 2.34611696e-09 3.14226776e-09 2.85796806e-09
2.03899958e+08 4.33928844e-09 3.59992439e-09 3.38741673e-09 2.30264558e-09 3.08321139e-09 2.80429750e-09
2.19148986e+08 4.21495244e-09 3.48176259e-09 3.27747041e-09 2.23265835e-09 2.99006946e-09 2.71955220e-09
2.35538440e+08 4.08009103e-09 3.35523777e-09 3.15962427e-09 2.15643146e-09 2.88895720e-09 2.62753792e-09
2.53153609e+08 3.94966739e-09 3.23342148e-09 3.04612386e-09 2.08280795e-09 2.79126465e-09 2.53863736e-09
2.72086161e+08 3.82353106e-09 3.11613496e-09 2.93680544e-09 2.01169888e-09 2.69687611e-09 2.45274515e-09
2.92434618e+08 3.65681320e-09 2.96438342e-09 2.79512244e-09 1.91650906e-09 2.57223502e-09 2.33923517e-09
3.14304871e+08 3.48468491e-09 2.80908792e-09 2.65002665e-09 1.81826241e-09 2.44379088e-09 2.22225132e-09
3.37810731e+08 3.32081589e-09 2.66207226e-09 2.51260396e-09 1.72506462e-09 2.32176746e-09 2.11112474e-09
3.63074519e+08 3.16480159e-09 2.52288818e-09 2.38244187e-09 1.63665559e-09 2.20584343e-09 2.00556181e-09
3.90227705e+08 2.97574755e-09 2.35659401e-09 2.22674524e-09 1.52946826e-09 2.06663028e-09 1.87872158e-09
4.19411591e+08 2.78733679e-09 2.19226850e-09 2.07278250e-09 1.42314566e-09 1.92847349e-09 1.75284734e-09
4.50778048e+08 2.61103818e-09 2.03957340e-09 1.92963290e-09 1.32425491e-09 1.79957509e-09 1.63542944e-09
4.84490301e+08 2.44606017e-09 1.89767454e-09 1.79652618e-09 1.23227358e-09 1.67931297e-09 1.52589805e-09
5.20723787e+08 2.25759224e-09 1.73755606e-09 1.64617060e-09 1.12833670e-09 1.54400877e-09 1.40263585e-09
5.59667059e+08 2.07537597e-09 1.58418010e-09 1.50203097e-09 1.02871110e-09 1.41392594e-09 1.28415092e-09
6.01522775e+08 1.90805579e-09 1.44452566e-09 1.37069020e-09 9.37953990e-10 1.29484186e-09 1.17571461e-09
6.46508747e+08 1.75439694e-09 1.31735011e-09 1.25099705e-09 8.55269189e-10 1.18582273e-09 1.07647083e-09
6.94859075e+08 1.58615687e-09 1.17968754e-09 1.12130294e-09 7.66714611e-10 1.06874829e-09 9.69910462e-10
7.46825371e+08 1.42800786e-09 1.05163215e-09 1.00054679e-09 6.84399492e-10 9.59316424e-10 8.70337753e-10
8.02678061e+08 1.28580551e-09 9.37655764e-10 8.92968382e-10 6.11000635e-10 8.61131703e-10 7.81030151e-10
8.62707795e+08 1.15792193e-09 8.36192144e-10 7.97111727e-10 5.45543240e-10 7.73033125e-10 7.00924297e-10
9.27226961e+08 1.02193624e-09 7.29361146e-10 6.96092648e-10 4.78056426e-10 6.81190539e-10 6.17465681e-10
9.96571311e+08 8.97668526e-10 6.32923479e-10 6.04797850e-10 4.17062573e-10 5.97586027e-10 5.41523245e-10
1.07110170e+09 7.88674588e-10 5.49406917e-10 5.25640770e-10 3.63901669e-10 5.24269162e-10 4.74948080e-10
1.15120599e+09 6.93054684e-10 4.77058696e-10 4.56986714e-10 3.17560878e-10 4.59970276e-10 4.16580948e-10
1.23730101e+09 5.93489780e-10 4.02368515e-10 3.86052036e-10 2.70865961e-10 3.94012593e-10 3.56765718e-10
1.32983481e+09 5.05380828e-10 3.37283250e-10 3.24146946e-10 2.29846425e-10 3.35677140e-10 3.03882021e-10
1.42928892e+09 4.30498757e-10 2.82886630e-10 2.72323047e-10 1.95054056e-10 2.85986330e-10 2.58845261e-10
1.53618088e+09 3.66832845e-10 2.37397991e-10 2.28914088e-10 1.65541097e-10 2.43657863e-10 2.20489816e-10
1.65106696e+09 3.01934930e-10 1.91501386e-10 1.85070506e-10 1.36201062e-10 2.00804428e-10 1.81695621e-10
1.77454499e+09 2.46803066e-10 1.53319919e-10 1.48518594e-10 1.11316222e-10 1.64309528e-10 1.48664631e-10
1.90725756e+09 2.01856796e-10 1.22890567e-10 1.19318848e-10 9.09786645e-11 1.34447672e-10 1.21638781e-10
2.04989527e+09 1.65188537e-10 9.86116404e-11 9.59657115e-11 7.43573301e-11 1.10013223e-10 9.95262559e-11
2.20320041e+09 1.29019635e-10 7.50869426e-11 7.32941923e-11 5.81439992e-11 8.59331872e-11 7.77459056e-11
2.36797074e+09 9.99120680e-11 5.66794605e-11 5.54990325e-11 4.50633635e-11 6.64990985e-11 6.01681171e-11
2.54506373e+09 7.74428560e-11 4.28760994e-11 4.21108263e-11 3.49259026e-11 5.14603125e-11 4.65647599e-11
2.73540093e+09 6.00782462e-11 3.25019535e-11 3.20159670e-11 2.70692998e-11 3.98227196e-11 3.60371453e-11
2.93997285e+09 4.38255901e-11 2.31058206e-11 2.28368001e-11 1.96913058e-11 2.89321797e-11 2.61835672e-11
3.15984405e+09 3.16299600e-11 1.62681871e-11 1.61317988e-11 1.41544620e-11 2.07718146e-11 1.87996258e-11
3.39615872e+09 2.28503869e-11 1.14855018e-11 1.14248069e-11 1.01745561e-11 1.49131315e-11 1.34980447e-11
3.65014661e+09 1.65223777e-11 8.13003204e-12 8.11090135e-12 7.31376233e-12 1.07069158e-11 9.69156238e-12
3.92312944e+09 1.10600793e-11 5.36680887e-12 5.36468833e-12 4.80299264e-12 7.09657425e-12 6.42053871e-12
