1.05640e+15, 2.08931e-9
1.28101e+15, 2.29842e-9
1.56012e+15, 2.52080e-9
1.90646e+15, 2.76517e-9
2.29904e+15, 3.02304e-9
2.73472e+15, 3.28122e-9
3.38793e+15, 3.63634e-9
4.12610e+15, 4.00027e-9
5.02511e+15, 4.39397e-9
6.08035e+15, 4.76831e-9
7.40515e+15, 5.21386e-9
8.96019e+15, 5.60688e-9
1.09361e+16, 6.29064e-9
1.29318e+16, 6.50067e-9
1.57818e+16, 6.91905e-9
1.88326e+16, 7.19667e-9
2.37351e+16, 8.06688e-9
2.96022e+16, 8.51195e-9
3.81643e+16, 9.29695e-9
4.61785e+16, 9.71425e-9
5.63445e+16, 1.01958e-8
8.63590e+16, 1.12658e-8
1.04494e+17, 1.14399e-8
1.26437e+17, 1.18095e-8
1.52988e+17, 1.20991e-8
1.85344e+17, 1.19345e-8
2.29886e+17, 1.22005e-8
2.71023e+17, 1.29836e-8
3.27936e+17, 1.22651e-8
3.99388e+17, 1.20443e-8
4.80126e+17, 1.12000e-8
5.84878e+17, 1.03399e-8
7.09063e+17, 1.02016e-8
8.61687e+17, 9.51051e-9
1.04264e+18, 8.79046e-9
1.26981e+18, 8.01496e-9
1.54648e+18, 7.20897e-9
1.87483e+18, 6.41244e-9
2.21246e+18, 5.61254e-9
2.72610e+18, 4.62108e-9
3.29585e+18, 3.64859e-9
3.94215e+18, 2.87136e-9
4.70838e+18, 2.20302e-9
5.47926e+18, 1.71900e-9
6.62987e+18, 1.31939e-9
7.68199e+18, 9.53668e-10
8.59788e+18, 6.76138e-10
9.87636e+18, 5.34895e-10
1.08170e+19, 3.93906e-10
1.16437e+19, 3.05440e-10
1.24794e+19, 2.29777e-10
1.33751e+19, 1.65683e-10
1.40888e+19, 1.33227e-10
 
